"GEO_ID","NAME","B19013_001M","B19013_001E",
"Geography","Geographic Area Name","Margin of Error!!Median household income in the past 12 months (in 2010 inflation-adjusted dollars)","Estimate!!Median household income in the past 12 months (in 2010 inflation-adjusted dollars)",
"0500000US13245","Richmond County, Georgia","982","37882",
"0500000US13247","Rockdale County, Georgia","2299","55779",
"0500000US13249","Schley County, Georgia","4997","35096",
"0500000US13251","Screven County, Georgia","2276","32155",
"0500000US13253","Seminole County, Georgia","4818","32666",
"0500000US13255","Spalding County, Georgia","2058","41100",
"0500000US13257","Stephens County, Georgia","2413","34938",
"0500000US13259","Stewart County, Georgia","4850","30954",
"0500000US13261","Sumter County, Georgia","2438","32430",
"0500000US13263","Talbot County, Georgia","7635","33873",
"0500000US13265","Taliaferro County, Georgia","5556","22188",
"0500000US13267","Tattnall County, Georgia","5151","38522",
"0500000US13269","Taylor County, Georgia","2893","25237",
"0500000US13271","Telfair County, Georgia","3455","23876",
"0500000US13273","Terrell County, Georgia","3407","27909",
"0500000US13275","Thomas County, Georgia","2032","35797",
"0500000US13277","Tift County, Georgia","2165","36847",
"0500000US13279","Toombs County, Georgia","2383","31635",
"0500000US13281","Towns County, Georgia","2166","39540",
"0500000US13283","Treutlen County, Georgia","9540","36467",
"0500000US13285","Troup County, Georgia","2249","41770",
"0500000US13287","Turner County, Georgia","5681","30763",
"0500000US13289","Twiggs County, Georgia","2154","26521",
"0500000US13291","Union County, Georgia","3012","41298",
"0500000US13293","Upson County, Georgia","2208","34509",
"0500000US13295","Walker County, Georgia","1773","38723",
"0500000US13297","Walton County, Georgia","1958","51721",
"0500000US13299","Ware County, Georgia","2422","35517",
"0500000US13301","Warren County, Georgia","3437","31043",
"0500000US13303","Washington County, Georgia","1914","31382",
"0500000US13305","Wayne County, Georgia","2612","37340",
"0500000US13307","Webster County, Georgia","5007","25708",
"0500000US13309","Wheeler County, Georgia","9461","35422",
"0500000US13311","White County, Georgia","4647","41756",
"0500000US13313","Whitfield County, Georgia","1455","42345",
"0500000US13315","Wilcox County, Georgia","3307","30784",
"0500000US13317","Wilkes County, Georgia","3615","28022",
"0500000US13319","Wilkinson County, Georgia","3862","37902",
"0500000US13321","Worth County, Georgia","4559","38670",
"0500000US15001","Hawaii County, Hawaii","1555","54996",
"0500000US15003","Honolulu County, Hawaii","725","70093",
"0500000US15005","Kalawao County, Hawaii","19942","41806",
"0500000US15007","Kauai County, Hawaii","2632","62531",
"0500000US15009","Maui County, Hawaii","1956","63989",
"0500000US16001","Ada County, Idaho","830","55835",
"0500000US16003","Adams County, Idaho","2233","36004",
"0500000US16005","Bannock County, Idaho","1631","44848",
"0500000US16007","Bear Lake County, Idaho","2253","43374",
"0500000US16009","Benewah County, Idaho","2808","37500",
"0500000US16011","Bingham County, Idaho","1924","44128",
"0500000US16013","Blaine County, Idaho","5298","61854",
"0500000US16015","Boise County, Idaho","5717","48789",
"0500000US16017","Bonner County, Idaho","1823","41943",
"0500000US16019","Bonneville County, Idaho","1827","50445",
"0500000US16021","Boundary County, Idaho","5882","37712",
"0500000US16023","Butte County, Idaho","4237","39413",
"0500000US16025","Camas County, Idaho","10074","44145",
"0500000US16027","Canyon County, Idaho","1170","43218",
"0500000US16029","Caribou County, Idaho","3234","44958",
"0500000US16031","Cassia County, Idaho","4347","39866",
"0500000US16033","Clark County, Idaho","10221","40909",
"0500000US16035","Clearwater County, Idaho","2889","41835",
"0500000US16037","Custer County, Idaho","9581","41910",
"0500000US16039","Elmore County, Idaho","1778","43089",
"0500000US16041","Franklin County, Idaho","3112","45682",
"0500000US16043","Fremont County, Idaho","3485","42523",
"0500000US16045","Gem County, Idaho","2686","42794",
"0500000US16047","Gooding County, Idaho","3455","37228",
"0500000US16049","Idaho County, Idaho","2208","34536",
"0500000US16051","Jefferson County, Idaho","2140","51579",
"0500000US16053","Jerome County, Idaho","2195","39188",
"0500000US16055","Kootenai County, Idaho","1303","46336",
"0500000US16057","Latah County, Idaho","1919","36974",
"0500000US16059","Lemhi County, Idaho","4581","36411",
"0500000US16061","Lewis County, Idaho","1815","35808",
"0500000US16063","Lincoln County, Idaho","3639","45714",
"0500000US16065","Madison County, Idaho","3557","35461",
"0500000US16067","Minidoka County, Idaho","3183","40350",
"0500000US16069","Nez Perce County, Idaho","2594","44395",
"0500000US16071","Oneida County, Idaho","2317","44599",
"0500000US16073","Owyhee County, Idaho","2445","33441",
"0500000US16075","Payette County, Idaho","2869","43559",
"0500000US16077","Power County, Idaho","5263","40843",
"0500000US16079","Shoshone County, Idaho","3011","36654",
"0500000US16081","Teton County, Idaho","6282","53364",
"0500000US16083","Twin Falls County, Idaho","1447","42455",
"0500000US16085","Valley County, Idaho","3923","50851",
"0500000US16087","Washington County, Idaho","3440","36542",
"0500000US17001","Adams County, Illinois","1441","43824",
"0500000US17003","Alexander County, Illinois","4518","28833",
"0500000US17005","Bond County, Illinois","4225","51946",
"0500000US17007","Boone County, Illinois","2828","61210",
"0500000US17009","Brown County, Illinois","5643","38696",
"0500000US17011","Bureau County, Illinois","1327","45692",
"0500000US17013","Calhoun County, Illinois","4358","44891",
"0500000US17015","Carroll County, Illinois","2784","44805",
"0500000US17017","Cass County, Illinois","4257","41544",
"0500000US17019","Champaign County, Illinois","1080","45262",
"0500000US17021","Christian County, Illinois","1854","41712",
"0500000US17023","Clark County, Illinois","3129","43597",
"0500000US17025","Clay County, Illinois","2932","38016",
"0500000US17027","Clinton County, Illinois","1906","55278",
"0500000US17029","Coles County, Illinois","1545","36457",
"0500000US17031","Cook County, Illinois","289","53942",
"0500000US17033","Crawford County, Illinois","2062","41434",
"0500000US17035","Cumberland County, Illinois","3224","42101",
"0500000US17037","DeKalb County, Illinois","1400","54002",
"0500000US17039","De Witt County, Illinois","2855","45347",
"0500000US17041","Douglas County, Illinois","3017","46941",
"0500000US17043","DuPage County, Illinois","792","76581",
"0500000US17045","Edgar County, Illinois","1898","39904",
"0500000US17047","Edwards County, Illinois","3380","40430",
"0500000US17049","Effingham County, Illinois","2023","49509",
"0500000US17051","Fayette County, Illinois","2289","41269",
"0500000US17053","Ford County, Illinois","2651","48667",
"0500000US17055","Franklin County, Illinois","1612","34381",
"0500000US17057","Fulton County, Illinois","1239","41268",
"0500000US17059","Gallatin County, Illinois","3597","38003",
"0500000US17061","Greene County, Illinois","2478","41450",
"0500000US17063","Grundy County, Illinois","2581","64297",
"0500000US17065","Hamilton County, Illinois","5866","35032",
"0500000US17067","Hancock County, Illinois","2385","42857",
"0500000US17069","Hardin County, Illinois","7120","27578",
"0500000US17071","Henderson County, Illinois","4162","43450",
"0500000US17073","Henry County, Illinois","1850","49164",
"0500000US17075","Iroquois County, Illinois","1949","47323",
"0500000US17077","Jackson County, Illinois","1444","32169",
"0500000US17079","Jasper County, Illinois","3586","46546",
"0500000US17081","Jefferson County, Illinois","1843","41161",
"0500000US17083","Jersey County, Illinois","3533","53470",
"0500000US17085","Jo Daviess County, Illinois","3224","50279",
"0500000US17087","Johnson County, Illinois","3214","41619",
"0500000US17089","Kane County, Illinois","1261","67767",
"0500000US17091","Kankakee County, Illinois","2098","50484",
"0500000US17093","Kendall County, Illinois","1805","79897",
"0500000US17095","Knox County, Illinois","1937","39545",
"0500000US17097","Lake County, Illinois","796","78948",
"0500000US17099","LaSalle County, Illinois","1254","51705",
"0500000US17101","Lawrence County, Illinois","2221","38771",
"0500000US17103","Lee County, Illinois","2448","48502",
"0500000US17105","Livingston County, Illinois","1732","50500",
"0500000US17107","Logan County, Illinois","3249","48999",
"0500000US17109","McDonough County, Illinois","2099","33702",
"0500000US17111","McHenry County, Illinois","1169","76482",
"0500000US17113","McLean County, Illinois","1286","57642",
"0500000US17115","Macon County, Illinois","1251","44337",
"0500000US17117","Macoupin County, Illinois","2341","47178",
"0500000US17119","Madison County, Illinois","830","51941",
"0500000US17121","Marion County, Illinois","1776","38974",
"0500000US17123","Marshall County, Illinois","3368","49116",
"0500000US17125","Mason County, Illinois","2359","42461",
"0500000US17127","Massac County, Illinois","3514","41077",
"0500000US17129","Menard County, Illinois","3969","56230",
"0500000US17131","Mercer County, Illinois","4498","50909",
"0500000US17133","Monroe County, Illinois","3117","68253",
"0500000US17135","Montgomery County, Illinois","2026","40864",
"0500000US17137","Morgan County, Illinois","2475","44645",
"0500000US17139","Moultrie County, Illinois","2143","46364",
"0500000US17141","Ogle County, Illinois","1604","55733",
"0500000US17143","Peoria County, Illinois","938","49747",
"0500000US17145","Perry County, Illinois","2274","40696",
"0500000US17147","Piatt County, Illinois","2205","55752",
"0500000US17149","Pike County, Illinois","1962","40205",
"0500000US17151","Pope County, Illinois","5454","39672",
"0500000US17153","Pulaski County, Illinois","3314","31173",
"0500000US17155","Putnam County, Illinois","3470","56458",
"0500000US17157","Randolph County, Illinois","1734","45020",
"0500000US17159","Richland County, Illinois","2940","41917",
"0500000US17161","Rock Island County, Illinois","1276","46226",
"0500000US17163","St. Clair County, Illinois","1020","48562",
"0500000US17165","Saline County, Illinois","1892","35644",
"0500000US17167","Sangamon County, Illinois","883","52232",
"0500000US17169","Schuyler County, Illinois","3191","43686",
"0500000US17171","Scott County, Illinois","3809","49462",
"0500000US17173","Shelby County, Illinois","3455","44627",
"0500000US17175","Stark County, Illinois","2351","49195",
"0500000US17177","Stephenson County, Illinois","1473","43304",
"0500000US17179","Tazewell County, Illinois","1170","54232",
"0500000US17181","Union County, Illinois","2181","39760",
"0500000US17183","Vermilion County, Illinois","1329","39456",
"0500000US17185","Wabash County, Illinois","4783","46026",
"0500000US17187","Warren County, Illinois","2712","41636",
"0500000US17189","Washington County, Illinois","2834","51440",
"0500000US17191","Wayne County, Illinois","2280","39207",
"0500000US17193","White County, Illinois","3238","39728",
"0500000US17195","Whiteside County, Illinois","1442","45266",
"0500000US17197","Will County, Illinois","811","75906",
"0500000US17199","Williamson County, Illinois","1538","40579",
"0500000US17201","Winnebago County, Illinois","875","47198",
"0500000US17203","Woodford County, Illinois","1847","65890",
"0500000US18001","Adams County, Indiana","1886","43317",
"0500000US18003","Allen County, Indiana","734","48714",
"0500000US18005","Bartholomew County, Indiana","1482","52742",
"0500000US18007","Benton County, Indiana","2590","46318",
"0500000US18009","Blackford County, Indiana","3400","41989",
"0500000US18011","Boone County, Indiana","2231","68594",
"0500000US18013","Brown County, Indiana","3917","50139",
"0500000US18015","Carroll County, Indiana","2680","48055",
"0500000US18017","Cass County, Indiana","1711","42587",
"0500000US18019","Clark County, Indiana","1362","47368",
"0500000US18021","Clay County, Indiana","2418","44666",
"0500000US18023","Clinton County, Indiana","2207","48416",
"0500000US18025","Crawford County, Indiana","3260","37988",
"0500000US18027","Daviess County, Indiana","1923","44592",
"0500000US18029","Dearborn County, Indiana","2490","56789",
"0500000US18031","Decatur County, Indiana","2224","46894",
"0500000US18033","DeKalb County, Indiana","2135","46722",
"0500000US18035","Delaware County, Indiana","956","38066",
"0500000US18037","Dubois County, Indiana","1679","52871",
"0500000US18039","Elkhart County, Indiana","1149","47258",
"0500000US18041","Fayette County, Indiana","2290","37038",
"0500000US18043","Floyd County, Indiana","1419","52422",
"0500000US18045","Fountain County, Indiana","2260","42817",
"0500000US18047","Franklin County, Indiana","2633","51649",
"0500000US18049","Fulton County, Indiana","2066","40372",
"0500000US18051","Gibson County, Indiana","3228","46872",
"0500000US18053","Grant County, Indiana","1577","38985",
"0500000US18055","Greene County, Indiana","1978","41103",
"0500000US18057","Hamilton County, Indiana","1417","81947",
"0500000US18059","Hancock County, Indiana","1532","61052",
"0500000US18061","Harrison County, Indiana","1780","51272",
"0500000US18063","Hendricks County, Indiana","1461","67180",
"0500000US18065","Henry County, Indiana","1348","41087",
"0500000US18067","Howard County, Indiana","1541","45003",
"0500000US18069","Huntington County, Indiana","2406","45964",
"0500000US18071","Jackson County, Indiana","2465","43980",
"0500000US18073","Jasper County, Indiana","2247","55093",
"0500000US18075","Jay County, Indiana","1936","39886",
"0500000US18077","Jefferson County, Indiana","2123","42707",
"0500000US18079","Jennings County, Indiana","1693","43755",
"0500000US18081","Johnson County, Indiana","1348","61629",
"0500000US18083","Knox County, Indiana","1450","39523",
"0500000US18085","Kosciusko County, Indiana","1441","50217",
"0500000US18087","LaGrange County, Indiana","2545","47792",
"0500000US18089","Lake County, Indiana","924","48723",
"0500000US18091","LaPorte County, Indiana","1464","46014",
"0500000US18093","Lawrence County, Indiana","1647","40380",
"0500000US18095","Madison County, Indiana","963","43256",
"0500000US18097","Marion County, Indiana","415","43541",
"0500000US18099","Marshall County, Indiana","1837","50141",
"0500000US18101","Martin County, Indiana","3042","43406",
"0500000US18103","Miami County, Indiana","2398","39485",
"0500000US18105","Monroe County, Indiana","1511","38137",
"0500000US18107","Montgomery County, Indiana","1584","47694",
